OrderID,CustomerID,Country,Product,Category,Subcategory,Quantity,UnitPrice_AED,LineTotal_AED
6216,C000116,Qatar,Misc. Beverages,Beverages,Non-alcoholic,2,41.25,82.5
6216,C000116,Qatar,Detergent,Household,Cleaning & laundry,1,31.62,31.62
6216,C000116,Qatar,Dishes,Household,General merchandise,1,11.96,11.96
6217,C001447,United Arab Emirates,Bottled Beer,Beverages,Alcohol,6,41.26,247.56
6218,C003074,Oman,Brown Bread,Bakery,Bread & baked goods,1,4.65,4.65
6219,C000875,United Arab Emirates,Bottled Beer,Beverages,Alcohol,1,40.56,40.56
6220,C003045,United Arab Emirates,Dessert,Prepared foods,Ready-to-eat,1,14.55,14.55
6220,C003045,United Arab Emirates,Canned Beer,Beverages,Alcohol,6,43.06,258.36
6221,C001376,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,2,18.8,37.6
6221,C001376,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,5.74,5.74
6221,C001376,United Arab Emirates,Cream Cheese ,Dairy & Eggs,Dairy/eggs,1,5.44,5.44
6221,C001376,United Arab Emirates,Brown Bread,Bakery,Bread & baked goods,1,4.26,4.26
6222,C001245,Oman,Meat,Meat & Seafood,Fresh meat,1,26.24,26.24
6222,C001245,Oman,Rolls/Buns,Bakery,Bread & baked goods,2,4.23,8.46
6223,C001819,Bahrain,Pip Fruit,Produce,Fruit,1,7.05,7.05
6223,C001819,Bahrain,Yogurt,Dairy & Eggs,Dairy/eggs,2,2.65,5.3
6223,C001819,Bahrain,Pastry,Bakery,Bread & baked goods,1,6.02,6.02
6223,C001819,Bahrain,Baking Powder,Pantry,Staples,2,10.69,21.38
6223,C001819,Bahrain,Long Life Bakery Product,Bakery,Bread & baked goods,1,4.85,4.85
6224,C000455,Saudi Arabia,Beef,Meat & Seafood,Fresh meat,1,30.86,30.86
6224,C000455,Saudi Arabia,Citrus Fruit,Produce,Fruit,1,6.49,6.49
6224,C000455,Saudi Arabia,Pip Fruit,Produce,Fruit,2,6.58,13.16
6224,C000455,Saudi Arabia,Yogurt,Dairy & Eggs,Dairy/eggs,1,2.94,2.94
6224,C000455,Saudi Arabia,Condensed Milk,Dairy & Eggs,Milk & cream,1,7.27,7.27
6224,C000455,Saudi Arabia,Cream Cheese ,Dairy & Eggs,Dairy/eggs,2,7.18,14.36
6224,C000455,Saudi Arabia,White Bread,Bakery,Bread & baked goods,2,4.83,9.66
6224,C000455,Saudi Arabia,Dish Cleaner,Household,Cleaning & laundry,1,14.99,14.99
6224,C000455,Saudi Arabia,Hygiene Articles,Personal care,Health & beauty,2,16.42,32.84
6224,C000455,Saudi Arabia,Dishes,Household,General merchandise,1,13.71,13.71
6224,C000455,Saudi Arabia,Shopping Bags,Household,General merchandise,1,0.46,0.46
6225,C002304,Qatar,Root Vegetables,Produce,Vegetables & herbs,3,6.38,19.14
6225,C002304,Qatar,Other Vegetables,Produce,Vegetables & herbs,1,7.29,7.29
6225,C002304,Qatar,White Bread,Bakery,Bread & baked goods,2,4.63,9.26
6225,C002304,Qatar,Sparkling Wine,Beverages,Alcohol,1,73.33,73.33
6226,C000896,Oman,Dessert,Prepared foods,Ready-to-eat,1,11.4,11.4
6226,C000896,Oman,Bottled Beer,Beverages,Alcohol,6,32.13,192.78
6226,C000896,Oman,Candy,Snacks & Sweets,Snacks/sweets,2,4.28,8.56
6227,C002784,United Arab Emirates,Dessert,Prepared foods,Ready-to-eat,2,16.59,33.18
6227,C002784,United Arab Emirates,Pastry,Bakery,Bread & baked goods,1,6.07,6.07
6227,C002784,United Arab Emirates,Canned Beer,Beverages,Alcohol,2,31.69,63.38
6228,C000453,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,2,6.83,13.66
6228,C000453,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,6.97,6.97
6228,C000453,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,1,2.93,2.93
6228,C000453,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,6,38.82,232.92
6228,C000453,United Arab Emirates,Liquor (Appetizer),Beverages,Alcohol,1,35.89,35.89
6229,C000399,Saudi Arabia,Beverages,Beverages,Non-alcoholic,1,39.55,39.55
6229,C000399,Saudi Arabia,Cat Food,Pet,Pet supplies,2,10.9,21.8
6229,C000399,Saudi Arabia,Dish Cleaner,Household,Cleaning & laundry,1,13.18,13.18
6229,C000399,Saudi Arabia,Napkins,Household,Paper goods,2,12.82,25.64
6229,C000399,Saudi Arabia,Shopping Bags,Household,General merchandise,1,0.52,0.52
6230,C002133,United Arab Emirates,Frankfurter,Meat & Seafood,Deli & processed,2,29.99,59.98
6230,C002133,United Arab Emirates,Citrus Fruit,Produce,Fruit,1,4.92,4.92
6230,C002133,United Arab Emirates,Grapes,Produce,Fruit,1,4.77,4.77
6230,C002133,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,4.67,4.67
6230,C002133,United Arab Emirates,Pastry,Bakery,Bread & baked goods,1,5.16,5.16
6230,C002133,United Arab Emirates,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,39.82,39.82
6230,C002133,United Arab Emirates,Chocolate,Snacks & Sweets,Snacks/sweets,1,5.01,5.01
6230,C002133,United Arab Emirates,Candy,Snacks & Sweets,Snacks/sweets,1,4.48,4.48
6230,C002133,United Arab Emirates,Shopping Bags,Household,General merchandise,2,0.44,0.88
6231,C001287,Qatar,Citrus Fruit,Produce,Fruit,1,8.9,8.9
6231,C001287,Qatar,Grapes,Produce,Fruit,1,7.85,7.85
6231,C001287,Qatar,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,1,6.5,6.5
6231,C001287,Qatar,Flour,Pantry,Staples,1,14.17,14.17
6231,C001287,Qatar,Margarine,Dairy & Eggs,Butter & spreads,1,8.9,8.9
6231,C001287,Qatar,Sugar,Pantry,Staples,1,8.77,8.77
6231,C001287,Qatar,Soups,Pantry,Convenience,1,12.15,12.15
6231,C001287,Qatar,Baking Powder,Pantry,Staples,1,13.01,13.01
6231,C001287,Qatar,Long Life Bakery Product,Bakery,Bread & baked goods,2,7.85,15.7
6231,C001287,Qatar,Waffles,Bakery,Bread & baked goods,1,6.63,6.63
6231,C001287,Qatar,Chocolate,Snacks & Sweets,Snacks/sweets,1,7.18,7.18
6231,C001287,Qatar,Specialty Bar,Snacks & Sweets,Snacks/sweets,1,8.71,8.71
6231,C001287,Qatar,Dish Cleaner,Household,Cleaning & laundry,1,18.16,18.16
6231,C001287,Qatar,Female Sanitary Products,Personal care,Health & beauty,2,23.75,47.5
6231,C001287,Qatar,Cling Film/Bags,Household,General merchandise,1,17.55,17.55
6232,C000738,United Arab Emirates,Pastry,Bakery,Bread & baked goods,2,5.99,11.98
6232,C000738,United Arab Emirates,Cake Bar,Bakery,Bread & baked goods,1,5.99,5.99
6233,C000471,Bahrain,Yogurt,Dairy & Eggs,Dairy/eggs,1,2.43,2.43
6233,C000471,Bahrain,Bottled Water,Beverages,Non-alcoholic,1,40.2,40.2
6233,C000471,Bahrain,Syrup,Pantry,Condiments & spreads,1,8.71,8.71
6233,C000471,Bahrain,Specialty Bar,Snacks & Sweets,Snacks/sweets,1,6.41,6.41
6234,C002265,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,1,6.63,6.63
6234,C002265,Saudi Arabia,Brown Bread,Bakery,Bread & baked goods,1,5.52,5.52
6234,C002265,Saudi Arabia,Soda,Beverages,Non-alcoholic,1,36.76,36.76
6235,C001624,Saudi Arabia,Sausage,Meat & Seafood,Deli & processed,1,16.24,16.24
6235,C001624,Saudi Arabia,Pork,Meat & Seafood,Fresh meat,1,31.17,31.17
6235,C001624,Saudi Arabia,Citrus Fruit,Produce,Fruit,2,5.83,11.66
6235,C001624,Saudi Arabia,Bottled Water,Beverages,Non-alcoholic,1,39.81,39.81
6235,C001624,Saudi Arabia,Soda,Beverages,Non-alcoholic,2,46.2,92.4
6235,C001624,Saudi Arabia,Misc. Beverages,Beverages,Non-alcoholic,1,42.73,42.73
6235,C001624,Saudi Arabia,Canned Beer,Beverages,Alcohol,1,37.55,37.55
6235,C001624,Saudi Arabia,Red/Blush Wine,Beverages,Alcohol,1,59.27,59.27
6236,C002566,United Arab Emirates,Pip Fruit,Produce,Fruit,1,7.38,7.38
6236,C002566,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,5.86,5.86
6236,C002566,United Arab Emirates,Frozen Meals,Frozen,Frozen foods,1,10.46,10.46
6237,C000614,Saudi Arabia,Sausage,Meat & Seafood,Deli & processed,1,17.47,17.47
6237,C000614,Saudi Arabia,White Bread,Bakery,Bread & baked goods,1,4.61,4.61
6238,C001416,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,2,47.41,94.82
6239,C000654,United Arab Emirates,Meat,Meat & Seafood,Fresh meat,1,24.12,24.12
6239,C000654,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,1,4.71,4.71
6239,C000654,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.16,7.16
6239,C000654,United Arab Emirates,Butter,Dairy & Eggs,Dairy/eggs,2,9.94,19.88
6239,C000654,United Arab Emirates,Processed Cheese,Dairy & Eggs,Dairy/eggs,2,5.51,11.02
6239,C000654,United Arab Emirates,Domestic Eggs,Dairy & Eggs,Dairy/eggs,1,8.15,8.15
6239,C000654,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,1,36.42,36.42
6239,C000654,United Arab Emirates,Soda,Beverages,Non-alcoholic,1,42.12,42.12
6239,C000654,United Arab Emirates,Hygiene Articles,Personal care,Health & beauty,2,15.55,31.1
6240,C000108,United Arab Emirates,Finished Products,Prepared foods,Ready-to-eat,2,13.62,27.24
6241,C002410,Oman,Other Vegetables,Produce,Vegetables & herbs,1,6.0,6.0
6242,C000288,Saudi Arabia,Domestic Eggs,Dairy & Eggs,Dairy/eggs,1,7.01,7.01
6243,C002233,United Arab Emirates,Soda,Beverages,Non-alcoholic,1,47.17,47.17
6244,C002750,United Arab Emirates,Chicken,Meat & Seafood,Fresh meat,1,21.9,21.9
6244,C002750,United Arab Emirates,Citrus Fruit,Produce,Fruit,1,5.75,5.75
6244,C002750,United Arab Emirates,Tropical Fruit,Produce,Fruit,1,9.07,9.07
6244,C002750,United Arab Emirates,Pip Fruit,Produce,Fruit,1,6.94,6.94
6244,C002750,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.18,7.18
6244,C002750,United Arab Emirates,White Bread,Bakery,Bread & baked goods,1,6.69,6.69
6245,C001997,Saudi Arabia,Sausage,Meat & Seafood,Deli & processed,1,17.12,17.12
6245,C001997,Saudi Arabia,Coffee,Beverages,Non-alcoholic,1,34.99,34.99
6245,C001997,Saudi Arabia,Canned Beer,Beverages,Alcohol,1,40.32,40.32
6245,C001997,Saudi Arabia,Liquor,Beverages,Alcohol,1,41.55,41.55
6245,C001997,Saudi Arabia,Red/Blush Wine,Beverages,Alcohol,1,59.14,59.14
6245,C001997,Saudi Arabia,Sparkling Wine,Beverages,Alcohol,2,58.14,116.28
6245,C001997,Saudi Arabia,Shopping Bags,Household,General merchandise,1,0.57,0.57
6246,C000084,Oman,Soda,Beverages,Non-alcoholic,2,48.72,97.44
6246,C000084,Oman,Specialty Bar,Snacks & Sweets,Snacks/sweets,1,7.14,7.14
6247,C001484,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,5.6,5.6
6247,C001484,United Arab Emirates,Semi-Finished Bread,Bakery,Bread & baked goods,1,6.33,6.33
6247,C001484,United Arab Emirates,Zwieback,Bakery,Bread & baked goods,1,4.78,4.78
6247,C001484,United Arab Emirates,Soda,Beverages,Non-alcoholic,1,38.34,38.34
6247,C001484,United Arab Emirates,Canned Beer,Beverages,Alcohol,1,36.28,36.28
6248,C002667,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,7.8,7.8
6249,C001471,Saudi Arabia,Canned Beer,Beverages,Alcohol,1,42.85,42.85
6250,C001731,United Arab Emirates,Bottled Beer,Beverages,Alcohol,1,42.04,42.04
6251,C001093,Qatar,Citrus Fruit,Produce,Fruit,2,7.93,15.86
6251,C001093,Qatar,Whole Milk,Dairy & Eggs,Dairy/eggs,2,7.79,15.58
6251,C001093,Qatar,Yogurt,Dairy & Eggs,Dairy/eggs,1,3.23,3.23
6251,C001093,Qatar,Domestic Eggs,Dairy & Eggs,Dairy/eggs,1,9.97,9.97
6251,C001093,Qatar,Chewing Gum,Snacks & Sweets,Snacks/sweets,1,2.46,2.46
6252,C000323,United Arab Emirates,Napkins,Household,Paper goods,1,15.75,15.75
6253,C001244,Bahrain,Beef,Meat & Seafood,Fresh meat,1,43.46,43.46
6253,C001244,Bahrain,Tropical Fruit,Produce,Fruit,1,8.38,8.38
6253,C001244,Bahrain,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.3,7.3
6253,C001244,Bahrain,Beverages,Beverages,Non-alcoholic,1,51.68,51.68
6253,C001244,Bahrain,Frozen Vegetables,Frozen,Frozen foods,1,15.95,15.95
6254,C000825,Oman,Canned Beer,Beverages,Alcohol,1,29.59,29.59
6255,C002573,Saudi Arabia,Ham,Meat & Seafood,Deli & processed,1,17.55,17.55
6255,C002573,Saudi Arabia,Root Vegetables,Produce,Vegetables & herbs,3,4.79,14.37
6255,C002573,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,2,7.33,14.66
6255,C002573,Saudi Arabia,Butter,Dairy & Eggs,Dairy/eggs,1,8.43,8.43
6255,C002573,Saudi Arabia,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,2,6.33,12.66
6255,C002573,Saudi Arabia,Hard Cheese,Dairy & Eggs,Dairy/eggs,1,8.82,8.82
6255,C002573,Saudi Arabia,Rolls/Buns,Bakery,Bread & baked goods,1,4.19,4.19
6256,C002579,Oman,Frankfurter,Meat & Seafood,Deli & processed,1,24.58,24.58
6256,C002579,Oman,Meat,Meat & Seafood,Fresh meat,1,21.94,21.94
6256,C002579,Oman,Pork,Meat & Seafood,Fresh meat,1,25.13,25.13
6256,C002579,Oman,Beef,Meat & Seafood,Fresh meat,1,31.29,31.29
6256,C002579,Oman,Berries,Produce,Fruit,1,11.9,11.9
6256,C002579,Oman,Other Vegetables,Produce,Vegetables & herbs,1,6.9,6.9
6256,C002579,Oman,Whole Milk,Dairy & Eggs,Dairy/eggs,1,6.62,6.62
6256,C002579,Oman,Domestic Eggs,Dairy & Eggs,Dairy/eggs,3,6.71,20.13
6256,C002579,Oman,Instant Food Products,Pantry,Convenience,1,8.93,8.93
6256,C002579,Oman,Coffee,Beverages,Non-alcoholic,1,36.1,36.1
6256,C002579,Oman,Skin Care,Personal care,Health & beauty,1,15.97,15.97
6257,C001048,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,2,3.18,6.36
6257,C001048,United Arab Emirates,Soft Cheese,Dairy & Eggs,Dairy/eggs,1,8.05,8.05
6257,C001048,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,2,4.33,8.66
6257,C001048,United Arab Emirates,Specialty Bar,Snacks & Sweets,Snacks/sweets,1,7.94,7.94
6258,C001311,Qatar,Turkey,Meat & Seafood,Fresh meat,2,35.08,70.16
6258,C001311,Qatar,Beef,Meat & Seafood,Fresh meat,1,46.69,46.69
6258,C001311,Qatar,Root Vegetables,Produce,Vegetables & herbs,2,5.77,11.54
6258,C001311,Qatar,Whole Milk,Dairy & Eggs,Dairy/eggs,2,9.31,18.62
6259,C000205,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,1,6.67,6.67
6260,C000137,Saudi Arabia,Yogurt,Dairy & Eggs,Dairy/eggs,2,2.72,5.44
6260,C000137,Saudi Arabia,Sugar,Pantry,Staples,1,5.22,5.22
6260,C000137,Saudi Arabia,Baking Powder,Pantry,Staples,1,9.06,9.06
6260,C000137,Saudi Arabia,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,39.56,39.56
6260,C000137,Saudi Arabia,Newspapers,Household,General merchandise,1,11.39,11.39
6261,C003141,United Arab Emirates,Chicken,Meat & Seafood,Fresh meat,1,21.94,21.94
6261,C003141,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,3,5.44,16.32
6261,C003141,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,2,6.28,12.56
6261,C003141,United Arab Emirates,Frozen Vegetables,Frozen,Frozen foods,1,12.37,12.37
6261,C003141,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,5.58,5.58
6261,C003141,United Arab Emirates,Pastry,Bakery,Bread & baked goods,1,5.58,5.58
6262,C000014,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,1,8.95,8.95
6262,C000014,Saudi Arabia,Domestic Eggs,Dairy & Eggs,Dairy/eggs,1,6.87,6.87
6262,C000014,Saudi Arabia,Bottled Water,Beverages,Non-alcoholic,2,32.53,65.06
6262,C000014,Saudi Arabia,Soda,Beverages,Non-alcoholic,6,44.22,265.32
6262,C000014,Saudi Arabia,Shopping Bags,Household,General merchandise,1,0.43,0.43
6263,C002467,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,18.03,18.03
6263,C002467,United Arab Emirates,Pork,Meat & Seafood,Fresh meat,2,25.89,51.78
6263,C002467,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,5.74,5.74
6263,C002467,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.57,7.57
6263,C002467,United Arab Emirates,Coffee,Beverages,Non-alcoholic,1,37.36,37.36
6264,C001435,United Arab Emirates,Chicken,Meat & Seafood,Fresh meat,1,28.35,28.35
6264,C001435,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,1,37.11,37.11
6265,C003181,Saudi Arabia,Citrus Fruit,Produce,Fruit,1,4.83,4.83
6265,C003181,Saudi Arabia,Berries,Produce,Fruit,1,12.74,12.74
6265,C003181,Saudi Arabia,Other Vegetables,Produce,Vegetables & herbs,1,9.12,9.12
6265,C003181,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.48,7.48
6265,C003181,Saudi Arabia,Dessert,Prepared foods,Ready-to-eat,1,14.43,14.43
6265,C003181,Saudi Arabia,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,1,6.23,6.23
6265,C003181,Saudi Arabia,Cream Cheese ,Dairy & Eggs,Dairy/eggs,1,6.37,6.37
6265,C003181,Saudi Arabia,Bottled Water,Beverages,Non-alcoholic,2,52.12,104.24
6266,C003000,United Arab Emirates,Tropical Fruit,Produce,Fruit,1,8.28,8.28
6266,C003000,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,7.16,7.16
6266,C003000,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,2,3.33,6.66
6267,C002504,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,2,4.95,9.9
6268,C000073,Kuwait,Uht-Milk,Dairy & Eggs,Dairy/eggs,1,5.43,5.43
6268,C000073,Kuwait,Hygiene Articles,Personal care,Health & beauty,1,17.6,17.6
6268,C000073,Kuwait,Napkins,Household,Paper goods,1,13.48,13.48
6268,C000073,Kuwait,Cling Film/Bags,Household,General merchandise,1,12.07,12.07
6269,C002156,United Arab Emirates,Candy,Snacks & Sweets,Snacks/sweets,3,4.27,12.81
6270,C001183,Bahrain,Pip Fruit,Produce,Fruit,1,6.92,6.92
6270,C001183,Bahrain,Bottled Water,Beverages,Non-alcoholic,1,33.46,33.46
6270,C001183,Bahrain,White Wine,Beverages,Alcohol,1,57.06,57.06
6270,C001183,Bahrain,Newspapers,Household,General merchandise,1,15.11,15.11
6271,C000654,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,5.65,5.65
6271,C000654,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,1,3.43,3.43
6271,C000654,United Arab Emirates,Mustard,Pantry,Condiments & spreads,1,10.23,10.23
6271,C000654,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,1,40.26,40.26
6271,C000654,United Arab Emirates,Newspapers,Household,General merchandise,2,13.52,27.04
6272,C000988,United Arab Emirates,Coffee,Beverages,Non-alcoholic,1,37.16,37.16
6272,C000988,United Arab Emirates,Shopping Bags,Household,General merchandise,1,0.48,0.48
6273,C003040,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,15.12,15.12
6273,C003040,United Arab Emirates,Meat,Meat & Seafood,Fresh meat,1,20.83,20.83
6273,C003040,United Arab Emirates,Brown Bread,Bakery,Bread & baked goods,1,4.95,4.95
6273,C003040,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,2,28.88,57.76
6273,C003040,United Arab Emirates,Soda,Beverages,Non-alcoholic,2,33.98,67.96
6273,C003040,United Arab Emirates,Canned Beer,Beverages,Alcohol,1,34.27,34.27
6273,C003040,United Arab Emirates,Shopping Bags,Household,General merchandise,3,0.32,0.96
6274,C000044,United Arab Emirates,Citrus Fruit,Produce,Fruit,1,6.29,6.29
6274,C000044,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,6.08,6.08
6274,C000044,United Arab Emirates,Canned Fish,Pantry,Canned goods,1,8.31,8.31
6274,C000044,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,1,38.71,38.71
6275,C001472,Qatar,Rolls/Buns,Bakery,Bread & baked goods,1,8.39,8.39
6276,C001150,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.03,7.03
6276,C001150,Saudi Arabia,Yogurt,Dairy & Eggs,Dairy/eggs,1,3.24,3.24
6276,C001150,Saudi Arabia,Coffee,Beverages,Non-alcoholic,1,39.32,39.32
6277,C000471,Bahrain,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,1,5.96,5.96
6277,C000471,Bahrain,Rolls/Buns,Bakery,Bread & baked goods,1,5.37,5.37
6278,C001742,United Arab Emirates,Citrus Fruit,Produce,Fruit,1,5.05,5.05
6278,C001742,United Arab Emirates,Tropical Fruit,Produce,Fruit,1,7.68,7.68
6278,C001742,United Arab Emirates,White Bread,Bakery,Bread & baked goods,1,5.23,5.23
6278,C001742,United Arab Emirates,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,39.55,39.55
6278,C001742,United Arab Emirates,Napkins,Household,Paper goods,1,12.55,12.55
6278,C001742,United Arab Emirates,Shopping Bags,Household,General merchandise,1,0.45,0.45
6279,C000040,Saudi Arabia,Butter Milk,Dairy & Eggs,Dairy/eggs,2,5.0,10.0
6279,C000040,Saudi Arabia,Salt,Pantry,Staples,1,7.93,7.93
6279,C000040,Saudi Arabia,Vinegar,Pantry,Condiments & spreads,1,10.5,10.5
6279,C000040,Saudi Arabia,Cat Food,Pet,Pet supplies,1,10.45,10.45
6280,C000956,Oman,Frankfurter,Meat & Seafood,Deli & processed,1,20.93,20.93
6280,C000956,Oman,Beef,Meat & Seafood,Fresh meat,1,23.78,23.78
6280,C000956,Oman,Other Vegetables,Produce,Vegetables & herbs,1,4.97,4.97
6280,C000956,Oman,Whole Milk,Dairy & Eggs,Dairy/eggs,2,4.89,9.78
6280,C000956,Oman,Domestic Eggs,Dairy & Eggs,Dairy/eggs,2,5.44,10.88
6280,C000956,Oman,Rolls/Buns,Bakery,Bread & baked goods,1,3.36,3.36
6281,C002742,Saudi Arabia,Frankfurter,Meat & Seafood,Deli & processed,1,29.34,29.34
6281,C002742,Saudi Arabia,Butter Milk,Dairy & Eggs,Dairy/eggs,1,4.53,4.53
6281,C002742,Saudi Arabia,Rolls/Buns,Bakery,Bread & baked goods,1,4.53,4.53
6281,C002742,Saudi Arabia,Coffee,Beverages,Non-alcoholic,1,31.22,31.22
6282,C000663,Qatar,Beef,Meat & Seafood,Fresh meat,2,31.76,63.52
6282,C000663,Qatar,Tropical Fruit,Produce,Fruit,1,6.12,6.12
6282,C000663,Qatar,Onions,Produce,Vegetables & herbs,1,4.83,4.83
6282,C000663,Qatar,Whole Milk,Dairy & Eggs,Dairy/eggs,1,5.87,5.87
6282,C000663,Qatar,Butter,Dairy & Eggs,Dairy/eggs,2,7.62,15.24
6282,C000663,Qatar,Yogurt,Dairy & Eggs,Dairy/eggs,1,3.53,3.53
6282,C000663,Qatar,Rolls/Buns,Bakery,Bread & baked goods,1,5.23,5.23
6282,C000663,Qatar,Brown Bread,Bakery,Bread & baked goods,1,6.07,6.07
6282,C000663,Qatar,Sauces,Pantry,Condiments & spreads,1,10.35,10.35
6282,C000663,Qatar,Canned Vegetables,Pantry,Canned goods,1,11.15,11.15
6282,C000663,Qatar,Bottled Water,Beverages,Non-alcoholic,2,40.32,80.64
6282,C000663,Qatar,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,33.1,33.1
6282,C000663,Qatar,Canned Beer,Beverages,Alcohol,1,43.5,43.5
6282,C000663,Qatar,Long Life Bakery Product,Bakery,Bread & baked goods,1,6.27,6.27
6282,C000663,Qatar,Specialty Chocolate,Snacks & Sweets,Snacks/sweets,1,6.87,6.87
6283,C002403,United Arab Emirates,Chicken,Meat & Seafood,Fresh meat,1,17.53,17.53
6283,C002403,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,1,4.26,4.26
6283,C002403,United Arab Emirates,Margarine,Dairy & Eggs,Butter & spreads,1,6.8,6.8
6283,C002403,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,6,33.02,198.12
6283,C002403,United Arab Emirates,Soda,Beverages,Non-alcoholic,2,27.89,55.78
6284,C000372,Oman,Canned Beer,Beverages,Alcohol,1,39.47,39.47
6285,C002035,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,19.26,19.26
6285,C002035,United Arab Emirates,Liver Loaf,Meat & Seafood,Deli & processed,1,26.47,26.47
6285,C002035,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.2,7.2
6285,C002035,United Arab Emirates,Cream Cheese ,Dairy & Eggs,Dairy/eggs,1,7.06,7.06
6285,C002035,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,4.8,4.8
6285,C002035,United Arab Emirates,Salt,Pantry,Staples,1,9.75,9.75
6286,C000685,United Arab Emirates,Specialty Bar,Snacks & Sweets,Snacks/sweets,2,7.2,14.4
6287,C000218,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,1,40.52,40.52
6288,C001785,Saudi Arabia,Chicken,Meat & Seafood,Fresh meat,1,20.77,20.77
6288,C001785,Saudi Arabia,Other Vegetables,Produce,Vegetables & herbs,1,5.25,5.25
6288,C001785,Saudi Arabia,Oil,Pantry,Staples,2,7.83,15.66
6289,C002522,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.31,7.31
6289,C002522,United Arab Emirates,Newspapers,Household,General merchandise,1,10.91,10.91
6290,C000750,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,15.84,15.84
6290,C000750,United Arab Emirates,Meat,Meat & Seafood,Fresh meat,2,33.62,67.24
6290,C000750,United Arab Emirates,Tropical Fruit,Produce,Fruit,1,8.19,8.19
6290,C000750,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,5.79,5.79
6290,C000750,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,2,5.93,11.86
6290,C000750,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,4,2.67,10.68
6290,C000750,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,2,5.29,10.58
6290,C000750,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,6,32.08,192.48
6290,C000750,United Arab Emirates,Soda,Beverages,Non-alcoholic,1,31.86,31.86
6290,C000750,United Arab Emirates,Bottled Beer,Beverages,Alcohol,6,39.41,236.46
